,UF,Município,População,Casos novos notificados na semana epidemiológica,Casos Acumulados,Incidência covid-19 (100 mil hab),Óbitos novos notificados na semana epidemiológica,Óbitos Acumulados,Taxa mortalidade (100 mil hab),Letalidade (%), Casos por 100 mil (recalc),Óbitos por 100 mil (recalc)
2763,PB,São José dos Ramos,5957,0,887,,0,7,,0.7891770011273956,14890.045324827934,117.50881316098707
2764,PB,São Mamede,7724,0,1168,,0,35,,2.996575342465753,15121.698601760747,453.13309166235115
2765,PB,São Miguel de Taipu,7368,0,767,,0,11,,1.4341590612777053,10409.880564603693,149.2942453854506
2766,PB,São Sebastião de Lagoa de Roça,11661,0,1968,,0,23,,1.16869918699187,16876.7687162336,197.23865877712032
2767,PB,São Sebastião do Umbuzeiro,3489,0,398,,0,7,,1.7587939698492463,11407.280022929206,200.6305531670966
2768,PB,São Vicente do Seridó,10775,0,1273,,0,3,,0.2356637863315004,11814.385150812064,27.842227378190255
2769,PB,Sapé,52625,0,5967,,0,125,,2.0948550360315066,11338.717339667459,237.52969121140143
2770,PB,Serra Branca,13699,0,1889,,0,41,,2.170460561143462,13789.32768815242,299.29191911818384
2771,PB,Serra da Raiz,3148,0,1040,,0,6,,0.576923076923077,33036.84879288437,190.59720457433292
2772,PB,Serra Grande,2909,0,437,,0,8,,1.8306636155606408,15022.344448264008,275.0085940185631
2773,PB,Serra Redonda,7041,0,1343,,0,15,,1.1169024571854058,19073.99517114046,213.03792074989346
2774,PB,Serraria,6099,0,1070,,0,13,,1.2149532710280373,17543.859649122805,213.1496966715855
2775,PB,Sertãozinho,5024,0,1102,,0,7,,0.6352087114337568,21934.71337579618,139.3312101910828
2776,PB,Sobrado,7783,0,1125,,0,11,,0.9777777777777777,14454.580495952718,141.33367596042658
2777,PB,Solânea,26407,0,5047,,0,54,,1.0699425401228453,19112.35657212103,204.4912333850873
2778,PB,Soledade,14989,0,2178,,0,17,,0.7805325987144168,14530.655814263793,113.41650543732071
2779,PB,Sossêgo,3555,0,434,,0,3,,0.6912442396313364,12208.157524613222,84.38818565400844
2780,PB,Sousa,69444,0,8075,,0,176,,2.179566563467492,11628.074419676286,253.44162202638097
2781,PB,Sumé,16966,0,4077,,0,47,,1.1528084375766494,24030.413768713897,277.02463751031473
2782,PB,Tacima,10911,0,723,,0,11,,1.5214384508990317,6626.340390431675,100.81569058748052
2783,PB,Taperoá,15376,0,1863,,0,25,,1.3419216317767042,12116.285119667014,162.59105098855358
2784,PB,Tavares,14726,0,1501,,0,19,,1.2658227848101267,10192.85617275567,129.02349585766672
2785,PB,Teixeira,15161,0,3097,,0,41,,1.3238618017436228,20427.412439812677,270.43071037530507
2786,PB,Tenório,3058,0,289,,0,4,,1.384083044982699,9450.621321124918,130.80444735120994
2787,PB,Triunfo,9455,0,2077,,0,24,,1.1555127587867116,21967.213114754097,253.8339502908514
2788,PB,Uiraúna,15242,0,1736,,0,33,,1.9009216589861753,11389.581419761185,216.50702007610553
2789,PB,Umbuzeiro,9907,0,1325,,0,14,,1.0566037735849056,13374.38175027758,141.3142222670839
2790,PB,Várzea,2810,0,693,,0,1,,0.1443001443001443,24661.92170818505,35.587188612099645
2791,PB,Vieirópolis,5348,0,453,,0,9,,1.9867549668874174,8470.456245325357,168.28721017202693
2792,PB,Vista Serrana,3798,0,772,,0,7,,0.9067357512953367,20326.487625065824,184.30753027909424
2793,PB,Zabelê,2240,0,337,,0,1,,0.2967359050445104,15044.642857142857,44.64285714285714
2794,PE,,0,0,0,,0,0,,,,
2795,PE,Abreu e Lima,99990,0,6600,,0,266,,4.03030303030303,6600.6600660066,266.026602660266
2796,PE,Afogados da Ingazeira,37259,4,10901,,0,86,,0.7889184478488211,29257.360637698275,230.81671542446122
2797,PE,Afrânio,19635,0,1806,,0,16,,0.8859357696566998,9197.860962566845,81.48714031066972
2798,PE,Agrestina,24885,0,3354,,0,76,,2.265951103160406,13477.99879445449,305.4048623668877
2799,PE,Água Preta,36771,0,2590,,0,71,,2.741312741312741,7043.5941366838,193.08694351527018
2800,PE,Águas Belas,43443,0,3641,,0,53,,1.455644053831365,8381.097069723546,121.99894114126556
2801,PE,Alagoinha,14636,0,4129,,0,31,,0.7507871155243401,28211.259907078434,211.80650450942883
2802,PE,Aliança,38386,0,2795,,0,89,,3.184257602862254,7281.300474131194,231.85536393476787
2803,PE,Altinho,22972,0,2094,,0,31,,1.4804202483285578,9115.444889430612,134.9468918683615
2804,PE,Amaraji,22829,0,1589,,0,51,,3.2095657646318436,6960.445047965308,223.40006132550704
2805,PE,Angelim,11150,0,347,,0,16,,4.610951008645533,3112.1076233183853,143.49775784753362
2806,PE,Araçoiaba,20524,0,1375,,0,34,,2.4727272727272727,6699.473786786201,165.659715455077
2807,PE,Araripina,84418,21,12909,,0,185,,1.433108683863971,15291.762420336896,219.14757516169536
2808,PE,Arcoverde,74338,0,13994,,0,150,,1.0718879519794198,18824.827140896985,201.78105410422663
2809,PE,Barra de Guabiraba,14385,0,1072,,0,21,,1.9589552238805972,7452.207160236357,145.98540145985402
2810,PE,Barreiros,42659,0,2086,,0,69,,3.307766059443912,4889.941161302422,161.74781406033898
2811,PE,Belém de Maria,12073,0,552,,0,10,,1.8115942028985508,4572.185869295122,82.82945415389713
2812,PE,Belém do São Francisco,20729,0,2755,,0,26,,0.9437386569872959,13290.559120073329,125.42814414588257
2813,PE,Belo Jardim,76439,2,10978,,0,144,,1.311714337766442,14361.778673190387,188.38551001452137
2814,PE,Betânia,12719,0,1378,,0,19,,1.3788098693759072,10834.185077443195,149.38281311423853
2815,PE,Bezerros,60798,2,10489,,0,132,,1.258461245113929,17252.21224382381,217.1124050133228
2816,PE,Bodocó,38146,1,3589,,0,49,,1.3652828085817776,9408.588056414826,128.45383526451005
2817,PE,Bom Conselho,48554,0,4143,,0,95,,2.293024378469708,8532.767640153232,195.658442146888
2818,PE,Bom Jardim,39184,1,3810,,0,80,,2.099737532808399,9723.3564720294,204.16496529195592
2819,PE,Bonito,38134,0,3419,,0,48,,1.4039192746417082,8965.752346986941,125.87192531599099
2820,PE,Brejão,8993,0,710,,0,11,,1.5492957746478873,7895.029467363505,122.31735794506838
2821,PE,Brejinho,7487,0,1358,,0,22,,1.6200294550810017,18138.106050487513,293.842660611727
2822,PE,Brejo da Madre de Deus,50742,0,4658,,0,64,,1.3739802490339201,9179.772180836388,126.12825667100232
2823,PE,Buenos Aires,13155,0,783,,0,29,,3.7037037037037033,5952.109464082098,220.44849866970736
2824,PE,Buíque,58378,1,3344,,0,64,,1.9138755980861244,5728.185275274932,109.63034019664943
2825,PE,Cabo de Santo Agostinho,207048,1,20501,24.14898960627487,0,576,0.0,2.8096190429735137,9901.568718364824,278.19636026428657
2826,PE,Cabrobó,34221,0,5899,,0,40,,0.6780810306831667,17237.953303527072,116.88729142923935
2827,PE,Cachoeirinha,20380,1,1230,,0,38,,3.089430894308943,6035.328753680078,186.45731108930323
2828,PE,Caetés,28739,0,3187,,0,29,,0.9099466582993411,11089.460315251054,100.90817356205852
2829,PE,Calçado,11053,0,1101,,0,9,,0.8174386920980926,9961.096534877408,81.42585723333032
2830,PE,Calumbi,5750,1,1371,,0,7,,0.5105762217359592,23843.478260869568,121.7391304347826
2831,PE,Camaragibe,157828,0,15308,70.96332716628228,0,482,0.0,3.1486804285341,9699.166180905797,305.3957472691791
2832,PE,Camocim de São Félix,18765,0,1410,,0,25,,1.773049645390071,7513.988808952838,133.2267519317879
2833,PE,Camutanga,8551,0,1487,,0,26,,1.7484868863483525,17389.778973219505,304.05800491170623
2834,PE,Canhotinho,24804,0,1815,,0,35,,1.9283746556473829,7317.368166424771,141.10627318174488
2835,PE,Capoeiras,20048,0,2368,,0,28,,1.1824324324324325,11811.652035115721,139.66480446927375
2836,PE,Carnaíba,19551,1,4579,,0,44,,0.9609084953046517,23420.796890184643,225.05242698583191
2837,PE,Carnaubeira da Penha,12932,0,2520,,0,12,,0.4761904761904762,19486.545004639655,92.79307145066501
2838,PE,Carpina,83641,1,11053,,0,165,,1.492807382611056,13214.81091809041,197.27167298334547
2839,PE,Caruaru,361118,23,68762,192.1809491634313,0,788,0.2769177941836187,1.1459817922689857,19041.421363653986,218.2112218166915
2840,PE,Casinhas,14341,0,843,,0,14,,1.6607354685646498,5878.251167979918,97.6222020779583
2841,PE,Catende,42892,0,2330,,0,77,,3.304721030042918,5432.248437937144,179.52065653268676
2842,PE,Cedro,11807,0,3816,,0,24,,0.628930817610063,32319.810282036084,203.2692470568307
2843,PE,Chã de Alegria,13518,0,862,,0,25,,2.9002320185614847,6376.682941263501,184.93860038467227
2844,PE,Chã Grande,21698,0,1095,,0,34,,3.105022831050228,5046.548068946447,156.6964697207116
2845,PE,Condado,26421,0,3201,,0,48,,1.499531396438613,12115.36277960713,181.67366867264676
2846,PE,Correntes,18207,0,781,,0,14,,1.792573623559539,4289.558960839237,76.89350249903883
2847,PE,Cortês,12578,0,662,,0,28,,4.229607250755287,5263.157894736842,222.61090793448878
2848,PE,Cumaru,10906,0,1751,,0,22,,1.2564249000571102,16055.38235833486,201.72382174949567
2849,PE,Cupira,24107,0,4012,,0,59,,1.4705882352941175,16642.46899240884,244.7421910648359
2850,PE,Custódia,37111,0,1291,,0,69,,5.344694035631294,3478.752930397995,185.9287003853305
2851,PE,Dormentes,18908,0,3042,,0,12,,0.39447731755424065,16088.428178548764,63.465199915379735
2852,PE,Escada,68875,0,2929,,0,112,,3.8238306589279616,4252.631578947368,162.61343012704174
2853,PE,Exu,31825,0,6576,,0,65,,0.9884428223844283,20663.000785545955,204.24194815396697
2854,PE,Feira Nova,22131,0,3092,,0,63,,2.03751617076326,13971.352401608603,284.66856445709635
2855,PE,Fernando de Noronha,3061,0,745,,0,2,,0.2684563758389262,24338.45148644234,65.33812479581836
2856,PE,Ferreiros,12123,0,1697,,0,22,,1.296405421331762,13998.18526767302,181.47323269817701
2857,PE,Flores,22624,1,2300,,0,43,,1.8695652173913044,10166.195190947667,190.06364922206507
2858,PE,Floresta,32873,0,4823,,0,36,,0.7464233879328218,14671.61500319411,109.51236577130167
2859,PE,Frei Miguelinho,15457,0,2367,,0,28,,1.1829319814110688,15313.450216730284,181.14770007116516
2860,PE,Gameleira,31052,0,1454,,0,44,,3.0261348005502064,4682.468117995621,141.69779724333375
2861,PE,Garanhuns,139788,2,34699,176.6961398689444,0,360,0.7153689873236614,1.0374938759042047,24822.58849114373,257.53283543651816
2862,PE,Glória do Goitá,30604,0,2858,,0,52,,1.819454163750875,9338.64854267416,169.9124297477454
2863,PE,Goiana,79758,2,13365,,0,177,,1.324354657687991,16756.939742721734,221.92131196870534
2864,PE,Granito,7486,0,1072,,0,12,,1.1194029850746268,14320.064119690087,160.29922522041142
2865,PE,Gravatá,84074,3,13944,,0,171,,1.2263339070567987,16585.389062016795,203.3922496848015
2866,PE,Iati,19197,0,2216,,0,20,,0.9025270758122743,11543.47033390634,104.18294525186228
2867,PE,Ibimirim,29235,0,1194,,0,32,,2.680067001675042,4084.145715751668,109.45784162818539
2868,PE,Ibirajuba,7762,0,666,,0,12,,1.8018018018018018,8580.262818861118,154.5993300695697
2869,PE,Igarassu,117019,0,8531,75.20146301028038,0,262,0.0,3.071152268198335,7290.269101598886,223.8952648715166
2870,PE,Iguaracy,12228,0,2193,,0,38,,1.7327861377108982,17934.249263984297,310.76218514883874
2871,PE,Ilha de Itamaracá,26258,0,2477,,0,38,,1.5341138473960436,9433.315560971894,144.7178002894356
2872,PE,Inajá,23247,0,1404,,0,17,,1.2108262108262107,6039.488966318235,73.12771540413817
2873,PE,Ingazeira,4548,0,1050,,0,9,,0.8571428571428572,23087.071240105543,197.8891820580475
2874,PE,Ipojuca,96204,2,7304,,0,195,,2.669769989047097,7592.199908527712,202.69427466633405
2875,PE,Ipubi,30854,0,2104,,0,68,,3.2319391634980987,6819.213067997666,220.39281778699683
2876,PE,Itacuruba,4918,0,1226,,0,9,,0.734094616639478,24928.832858885726,183.0012200081334
2877,PE,Itaíba,26349,0,1311,,0,17,,1.2967200610221206,4975.520892633496,64.51857755512543
2878,PE,Itambé,36447,0,3557,,0,58,,1.6305875737981443,9759.376629077839,159.13518259390347
2879,PE,Itapetim,13616,0,3137,,0,39,,1.2432260121134842,23039.071680376026,286.427732079906
2880,PE,Itapissuma,26651,0,1498,,0,54,,3.6048064085447264,5620.802221305016,202.61903868522757
2881,PE,Itaquitinga,16955,0,1342,,0,41,,3.055141579731744,7915.069301091124,241.81657328221766
2882,PE,Jaboatão dos Guararapes,702298,5,59481,84.72187020324705,0,1893,0.5695587912823331,3.1825288747667324,8469.481616066114,269.54369797436414
2883,PE,Jaqueira,11656,0,824,,0,20,,2.4271844660194173,7069.320521619767,171.58544955387782
2884,PE,Jataúba,17150,0,2314,,0,23,,0.9939498703543647,13492.711370262392,134.11078717201167
2885,PE,Jatobá,14796,0,2907,,0,22,,0.7567939456484348,19647.20194647202,148.68883482022167
2886,PE,João Alfredo,33822,0,2054,,0,59,,2.872444011684518,6072.97025604636,174.44267045118562
2887,PE,Joaquim Nabuco,16023,0,893,,0,31,,3.4714445688689812,5573.238469699807,193.47188416651062
2888,PE,Jucati,11424,0,1457,,0,14,,0.9608785175017158,12753.851540616246,122.54901960784314
2889,PE,Jupi,14836,0,1766,,0,28,,1.5855039637599093,11903.478026422217,188.73011593421407
2890,PE,Jurema,15378,0,1417,,0,29,,2.046577275935074,9214.462218754064,188.58108986864352
2891,PE,Lagoa de Itaenga,21429,0,1839,,0,32,,1.7400761283306143,8581.82836343273,149.3303467263988
2892,PE,Lagoa do Carro,18071,0,2290,,0,30,,1.3100436681222707,12672.237286259751,166.01184217807537
2893,PE,Lagoa do Ouro,13145,0,1328,,0,15,,1.1295180722891567,10102.7006466337,114.11182959300113
2894,PE,Lagoa dos Gatos,16290,0,985,,0,13,,1.3197969543147208,6046.654389195825,79.80356046654389
2895,PE,Lagoa Grande,25601,0,3553,,0,43,,1.2102448634956375,13878.364126401313,167.96218897699308
2896,PE,Lajedo,40288,0,5140,,0,86,,1.6731517509727627,12758.141382049245,213.46306592533756
2897,PE,Limoeiro,56250,1,7767,,1,136,,1.7509978112527358,13808.0,241.77777777777777
2898,PE,Macaparana,25376,0,3320,,0,55,,1.6566265060240966,13083.228247162673,216.74022698612862
2899,PE,Machados,16088,0,1692,,0,20,,1.1820330969267139,10517.155643958231,124.31626056688215
2900,PE,Manari,21434,0,964,,0,8,,0.8298755186721992,4497.527293085751,37.3238779509191
2901,PE,Maraial,11345,0,372,,0,13,,3.494623655913978,3278.9775231379463,114.58792419568093
2902,PE,Mirandiba,15390,1,3060,,0,22,,0.7189542483660131,19883.040935672514,142.94996751137103
2903,PE,Moreilândia,11270,0,2062,,0,14,,0.6789524733268671,18296.362023070098,124.22360248447205
2904,PE,Moreno,62784,0,4777,,0,129,,2.7004396064475613,7608.626401630989,205.46636085626912
2905,PE,Nazaré da Mata,32471,0,1772,,0,93,,5.248306997742664,5457.177173477873,286.4094114748545
2906,PE,Olinda,392482,4,50563,70.83127379089997,0,1138,0.2547887546435251,2.250657595474952,12882.883801040556,289.9496027843315
2907,PE,Orobó,23884,0,2914,,0,35,,1.2010981468771447,12200.636409311674,146.54161781946073
2908,PE,Orocó,14991,0,2005,,0,19,,0.9476309226932668,13374.691481555601,126.74271229404309
2909,PE,Ouricuri,69459,3,5411,,0,110,,2.0328959526889667,7790.207172576628,158.36680631739588
2910,PE,Palmares,63250,0,6644,,0,134,,2.0168573148705597,10504.347826086958,211.85770750988144
2911,PE,Palmeirina,7693,0,647,,0,10,,1.545595054095827,8410.243078122969,129.98830105290523
2912,PE,Panelas,26474,1,2034,,0,35,,1.720747295968535,7683.009745410592,132.20518244315178
2913,PE,Paranatama,11523,0,636,,0,26,,4.088050314465408,5519.395990627441,225.63568515143626
2914,PE,Parnamirim,22010,3,2325,,0,39,,1.6774193548387095,10563.38028169014,177.19218537028624
2915,PE,Passira,28933,0,2411,,0,60,,2.488593944421402,8333.045311581931,207.37566100991947
2916,PE,Paudalho,56506,0,5158,,0,121,,2.3458704924389298,9128.234169822674,214.1365518705978
2917,PE,Paulista,331774,9,23173,81.98351890142085,0,932,0.3014099959611061,4.021922064471584,6984.57383640671,280.91411623575084
2918,PE,Pedra,22617,0,2749,,0,36,,1.30956711531466,12154.573993014104,159.17230401910066
2919,PE,Pesqueira,67395,0,10294,,0,136,,1.3211579560909268,15274.130128347802,201.79538541434823
2920,PE,Petrolândia,36548,0,4443,,0,58,,1.3054242628854378,12156.615957097514,158.69541424975375
2921,PE,Petrolina,349145,203,64361,409.2855403915279,0,613,0.0,0.9524401423222137,18433.888499047673,175.57175385584785
2922,PE,Poção,11302,0,1289,,0,19,,1.474010861132661,11405.06105114139,168.11183861263493
2923,PE,Pombos,27091,0,2349,,0,47,,2.0008514261387824,8670.776272562844,173.48935070687682
2924,PE,Primavera,14966,0,1118,,0,21,,1.8783542039355994,7470.265936121877,140.3180542563143
2925,PE,Quipapá,26037,0,1819,,0,19,,1.0445299615173174,6986.211929177709,72.97307677535815
2926,PE,Quixaba,6813,0,1023,,0,14,,1.3685239491691104,15015.411712901805,205.48950535740494
2927,PE,Recife,1645727,-13,316948,10.32978130637706,0,6924,1.762139164029028,2.1845854840541667,19258.84426760939,420.72591626679275
2928,PE,Riacho das Almas,20546,0,2277,,0,38,,1.668862538427756,11082.449138518446,184.9508420130439
2929,PE,Ribeirão,47415,0,901,,0,86,,9.544950055493896,1900.2425392808182,181.3772013076031
2930,PE,Rio Formoso,23535,0,2826,,0,45,,1.5923566878980893,12007.648183556405,191.20458891013385
2931,PE,Sairé,9932,0,1212,,0,18,,1.4851485148514851,12202.980265807491,181.23238018525976
2932,PE,Salgadinho,10919,0,554,,0,8,,1.444043321299639,5073.724700064108,73.2667826724059
2933,PE,Salgueiro,60930,1,19624,,0,135,,0.6879331430900938,32207.451173477762,221.56573116691285
2934,PE,Saloá,15843,0,1871,,0,27,,1.4430785676109033,11809.632014138737,170.42226850975194
2935,PE,Sanharó,26462,0,3117,,0,29,,0.930381777350016,11779.155014738115,109.59111178293402
2936,PE,Santa Cruz,15398,0,1399,,0,13,,0.9292351679771265,9085.595531887258,84.42654890245487
2937,PE,Santa Cruz da Baixa Verde,12592,0,789,,0,20,,2.5348542458808616,6265.883100381195,158.8310038119441
2938,PE,Santa Cruz do Capibaribe,107937,0,14053,50.95565005512475,0,193,0.0,1.3733722336867573,13019.631822266692,178.80800837525595
2939,PE,Santa Filomena,14477,0,1332,,0,18,,1.3513513513513513,9200.801270981558,124.33515231056158
2940,PE,Santa Maria da Boa Vista,41931,0,2124,,0,37,,1.7419962335216574,5065.46469199399,88.24020414490472
2941,PE,Santa Maria do Cambucá,14137,0,1850,,0,22,,1.1891891891891893,13086.227629624389,155.62000424418193
2942,PE,Santa Terezinha,11815,1,1719,,0,32,,1.8615474112856312,14549.301735082523,270.8421498095641
2943,PE,São Benedito do Sul,15895,0,956,,0,18,,1.882845188284519,6014.469959106637,113.24315822585719
2944,PE,São Bento do Una,59504,0,7121,,0,92,,1.2919533773346439,11967.262705028234,154.61145469212155
2945,PE,São Caitano,37245,1,4803,,0,95,,1.977930460129086,12895.690696737816,255.06779433481006
2946,PE,São João,22793,0,2420,,0,35,,1.4462809917355373,10617.294783486159,153.55591629008907
2947,PE,São Joaquim do Monte,21356,0,2336,,0,46,,1.9691780821917808,10938.377973403258,215.39614159955048
2948,PE,São José da Coroa Grande,21298,0,1878,,0,44,,2.3429179978700745,8817.729364259554,206.5921682787116
2949,PE,São José do Belmonte,33959,1,3146,,0,68,,2.161474888747616,9264.11260637828,200.24146765216878
2950,PE,São José do Egito,33951,1,6251,,0,65,,1.039833626619741,18411.828812111573,191.4523872639981
2951,PE,São Lourenço da Mata,113230,0,7383,15.89684712532014,0,294,0.8831581736288969,3.982121088988216,6520.356795902147,259.6485030468957
2952,PE,São Vicente Férrer,18018,0,2777,,0,38,,1.3683831472812387,15412.36541236541,210.9002109002109
2953,PE,Serra Talhada,86350,5,22543,,0,209,,0.9271170651643525,26106.54313839027,242.03821656050957
2954,PE,Serrita,19165,2,4306,,0,29,,0.6734788666976312,22468.04069919123,151.31750587007565
2955,PE,Sertânia,35907,0,3965,,0,61,,1.5384615384615385,11042.415127969476,169.88330966106886
2956,PE,Sirinhaém,45865,0,2567,,0,65,,2.5321386832878847,5596.860351030197,141.72026599803772
2957,PE,Solidão,6007,0,1453,,0,4,,0.27529249827942187,24188.446812052603,66.5889795238888
2958,PE,Surubim,65089,0,6695,,0,98,,1.4637789395070948,10285.916207039592,150.56307517399253
2959,PE,Tabira,28534,1,5148,,0,56,,1.0878010878010878,18041.634541249034,196.2570967968038
2960,PE,Tacaimbó,12874,0,664,,0,18,,2.710843373493976,5157.682150069908,139.81668479105173
2961,PE,Tacaratu,25765,1,1393,,0,31,,2.2254127781765973,5406.559285852902,120.31826120706384
2962,PE,Tamandaré,23388,0,1053,,0,41,,3.89363722697056,4502.308876346844,175.30357448264067
2963,PE,Taquaritinga do Norte,28775,0,1257,,0,30,,2.386634844868735,4368.375325803649,104.25716768027802
2964,PE,Terezinha,7169,0,1350,,0,11,,0.8148148148148148,18831.078253591855,153.43841539963734
2965,PE,Terra Nova,10096,0,3318,,0,16,,0.48221820373719104,32864.500792393024,158.4786053882726
2966,PE,Timbaúba,53022,0,7354,,0,137,,1.8629317378297525,13869.714458149449,258.3833125872279
2967,PE,Toritama,45219,0,2619,,0,51,,1.9473081328751431,5791.813175877396,112.78444901479466
2968,PE,Tracunhaém,13769,0,1010,,0,27,,2.6732673267326734,7335.318469024621,196.09267194422253
2969,PE,Trindade,30521,1,2837,,0,60,,2.1149101163200563,9295.239343402904,196.58595720978997
2970,PE,Triunfo,15254,0,2131,,0,32,,1.5016424213984045,13970.106201652025,209.78104103841613
2971,PE,Tupanatinga,27304,0,1865,,0,15,,0.8042895442359249,6830.50102549077,54.93700556694989
2972,PE,Tuparetama,8202,0,1588,,0,33,,2.0780856423173804,19361.131431358204,402.3408924652524
2973,PE,Venturosa,18482,1,3597,,0,39,,1.084236864053378,19462.179417811927,211.01612379612598
2974,PE,Verdejante,9534,0,1030,,0,12,,1.1650485436893203,10803.440318858822,125.86532410320957
2975,PE,Vertente do Lério,7618,0,1085,,0,10,,0.9216589861751152,14242.583355211342,131.26804935678655
2976,PE,Vertentes,20731,0,3146,,0,15,,0.47679593134138587,15175.341276349427,72.35540977280401
2977,PE,Vicência,32643,0,2022,,0,39,,1.9287833827893175,6194.283613638452,119.47431302270012
2978,PE,Vitória de Santo Antão,138757,1,15803,118.1922353466852,0,379,0.7206843618700318,2.3982788078212995,11388.974970632113,273.13937314874204
2979,PE,Xexéu,14725,0,1264,,0,30,,2.3734177215189876,8584.040747028863,203.73514431239389
2980,PI,,0,0,0,,0,0,,,,
2981,PI,Acauã,7084,0,259,,0,3,,1.1583011583011582,3656.1264822134385,42.34895539243366
2982,PI,Agricolândia,5139,0,1126,,0,13,,1.1545293072824157,21910.87760264643,252.96750340533177
2983,PI,Água Branca,17411,0,1954,,0,80,,4.094165813715456,11222.790190109701,459.4796393084831
2984,PI,Alagoinha do Piauí,7651,0,413,,0,13,,3.14769975786925,5397.987191216835,169.9124297477454
2985,PI,Alegrete do Piauí,4915,0,675,,0,9,,1.3333333333333335,13733.46897253306,183.11291963377417
2986,PI,Alto Longá,14304,0,973,,0,18,,1.8499486125385407,6802.293064876958,125.83892617449663
2987,PI,Altos,40524,0,6624,,0,124,,1.8719806763285023,16345.869114598758,305.99151120323756
2988,PI,Alvorada do Gurguéia,5419,0,1048,,0,15,,1.4312977099236641,19339.361505812878,276.8038383465584
2989,PI,Amarante,17598,0,1969,,0,42,,2.133062468257999,11188.771451301283,238.66348448687353
2990,PI,Angical do Piauí,6788,0,906,,0,13,,1.434878587196468,13347.083087802002,191.51443724219212
2991,PI,Anísio de Abreu,9880,0,316,,0,16,,5.063291139240507,3198.3805668016194,161.94331983805668
2992,PI,Antônio Almeida,3164,0,432,,0,12,,2.7777777777777777,13653.603034134007,379.2667509481669
2993,PI,Aroazes,5835,0,843,,0,15,,1.7793594306049825,14447.300771208227,257.0694087403599
2994,PI,Aroeiras do Itaim,2551,0,190,,0,3,,1.5789473684210527,7448.059584476675,117.60094080752646
2995,PI,Arraial,4727,0,173,,0,3,,1.7341040462427744,3659.826528453564,63.465199915379735
2996,PI,Assunção do Piauí,7846,0,413,,0,11,,2.663438256658596,5263.8287025235795,140.1988274279888
2997,PI,Avelino Lopes,11289,0,889,,0,26,,2.924634420697413,7874.922490920365,230.3126937726991
2998,PI,Baixa Grande do Ribeiro,11586,0,2710,,0,37,,1.3653136531365315,23390.298636285173,319.35094079060934
2999,PI,Barra D'Alcântara,3951,0,224,,0,6,,2.6785714285714284,5669.450771956467,151.86028853454823
3000,PI,Barras,47066,0,7086,,0,112,,1.580581428168219,15055.454043258404,237.96371053414356
3001,PI,Barreiras do Piauí,3348,0,114,,0,4,,3.508771929824561,3405.0179211469535,119.47431302270012
3002,PI,Barro Duro,7032,0,880,,0,12,,1.3636363636363635,12514.220705346985,170.64846416382252
3003,PI,Batalha,26857,0,1630,,0,43,,2.638036809815951,6069.181219049038,160.10723461295007
3004,PI,Bela Vista do Piauí,4015,0,329,,0,7,,2.127659574468085,8194.271481942715,174.34620174346202
3005,PI,Belém do Piauí,3566,0,627,,0,8,,1.2759170653907497,17582.72574312956,224.3409983174425
3006,PI,Beneditinos,10467,0,1646,,0,44,,2.67314702308627,15725.613833954332,420.3687780643928
3007,PI,Bertolínia,5501,0,1332,,0,12,,0.9009009009009009,24213.77931285221,218.14215597164153
3008,PI,Betânia do Piauí,6205,0,184,,0,4,,2.1739130434782608,2965.3505237711524,64.46414182111201
3009,PI,Boa Hora,6781,0,608,,0,7,,1.151315789473684,8966.229169738976,103.22961215160007
3010,PI,Bocaina,4500,0,453,,0,11,,2.4282560706401766,10066.666666666666,244.44444444444443
3011,PI,Bom Jesus,25179,0,4023,,0,58,,1.4417101665423813,15977.600381270107,230.3506890662854
3012,PI,Bom Princípio do Piauí,5630,0,310,,0,14,,4.516129032258064,5506.216696269982,248.6678507992895
3013,PI,Bonfim do Piauí,5670,0,519,,0,9,,1.7341040462427744,9153.439153439154,158.73015873015873
3014,PI,Boqueirão do Piauí,6407,0,903,,0,18,,1.9933554817275747,14093.959731543624,280.94271890120183
3015,PI,Brasileira,8329,0,1141,,0,23,,2.0157756354075373,13699.123544243006,276.14359466922804
3016,PI,Brejo do Piauí,3875,0,249,,0,6,,2.4096385542168677,6425.806451612903,154.83870967741936
3017,PI,Buriti dos Lopes,19781,0,1779,,0,41,,2.304665542439573,8993.478590566705,207.26960214347102
3018,PI,Buriti dos Montes,8244,0,726,,0,11,,1.5151515151515151,8806.404657933042,133.4303736050461
3019,PI,Cabeceiras do Piauí,10586,0,967,,0,20,,2.0682523267838677,9134.70621575666,188.9287738522577
3020,PI,Cajazeiras do Piauí,3559,0,93,,0,2,,2.1505376344086025,2613.0935656083166,56.19556055071649
3021,PI,Cajueiro da Praia,7642,0,504,,0,21,,4.166666666666666,6595.132164354881,274.7971735147867
3022,PI,Caldeirão Grande do Piauí,5776,0,552,,0,2,,0.36231884057971014,9556.786703601108,34.62603878116344
3023,PI,Campinas do Piauí,5613,0,265,,0,2,,0.7547169811320755,4721.182968109745,35.631569570639584
3024,PI,Campo Alegre do Fidalgo,5045,0,600,,0,3,,0.5,11892.963330029732,59.46481665014867
3025,PI,Campo Grande do Piauí,5943,0,557,,0,12,,2.154398563734291,9372.370856469795,201.91822311963654
3026,PI,Campo Largo do Piauí,7279,0,521,,0,8,,1.5355086372360844,7157.57659019096,109.90520675917021
